;Sigla da Matéria Legislativa;Ano da propositura;Número da propositura;Ano da propositura.1;Ementa (texto em linha única);Ind. Destinatário;Ind. Motivo;Ind. Endereco;Ind. Adm.Regional;Ind. Bairro;Nome;Partido (último);Latitude;Longitude
6869;IND;;3802;1993;SR. PREFEITO PAVIMENTACAO DA RUA PADRE JORGE, BENCI, JD. JOAO XXIII, AR/BUTANTA;;PAVIMENTACAO;JORGE BENCI, PE., R.;AR-BT;JARDIM JOAO XXIII;ARNALDO DE ABREU MADEIRA;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;-23.59875;-46.79061
6870;IND;;3803;1993;SABESP -REPAROS NO SISTEMA DE AGUAS SERVIDAS NA RUA PADRE JOAO BENCI, ALTURA DO N. 163, JD. JOAO XXIII, BUTANTA;;MANUTENCAO DE REDE DE ESGOTO/REDE DE ESGOTOSABESP;JORGE BENCI, PE., R.;;;ARNALDO DE ABREU MADEIRA;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;-23.59875;-46.79061
6871;IND;;3804;1993;SR. PREFEITO TRANSFORMACAO DO TRECHO DA RODOVIA RAPOSO TAVARES ENTRE O INICIO DO KM 10 AO KM 20 PARA AVENIDA;;LOGRADOURO PUBLICO/SINALIZACAO DE TRANSITO/RODOVIAAVENIDA;RAPOSO TAVARES, VIA;;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA;-23.58411;-46.7795
6872;IND;;3805;1993;SR. PREFEITO CONSTRUCAO DE LOMBADAS NA AV. DAS GUEIXAS, JD. JAPAO, AR/VM-VG;;REDUTOR DE VELOCIDADELOMBADA;GUEIXAS, AV. DAS;AR-MG;JARDIM JAPAO;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA;-23.51086;-46.5789
6873;IND;;3806;1993;SR. PREFEITO REFORMA DE ESCOLA NA EMPG ARTHUR ALVIM;;REFORMA E CONSERVACAO DE EDIFICIOSESCOLA MUNICIPAL DE PRIMEIRO GRAU;EMPG ARTUR ALVIM;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.55105;-46.4799999
6874;IND;;3807;1993;SR. PREFEITO REFORMA DA ESCOLA EMPG EDGAR CAVALHEIRO;;REFORMA E CONSERVACAO DE EDIFICIOSESCOLA MUNICIPAL DE PRIMEIRO GRAU;EMPG EDGARD CAVALHEIRO;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.53879;-46.67787
6875;IND;;3808;1993;SR. PREFEITO REFORMA DA ESCOLA EMPG PADRE ANTONIO VIEIRA;;ESCOLA MUNICIPAL DE PRIMEIRO GRAUREFORMA E CONSERVACAO DE EDIFICIOS;EMPG PE. ANTONIO VIEIRA;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.48242;-46.66761
6876;IND;;3809;1993;AO SR. PREFEITO ASSUNTO: REFORMA DE ESCOLA, LOCAL: EMPG FREI FRANCISCO MONTALVERNE.;;REFORMA E CONSERVACAO DE EDIFICIOSESCOLA MUNICIPAL DE PRIMEIRO GRAU;EMPG FREI FRANCISCO DE MONT'ALVERNE;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.59785;-46.76426
6877;IND;;3810;1993;AO SR. PREFEITO ASSUNTO:ESTUDOS NO SENTIDO DE PERMITIR, AO GRÊMIO RECREATIVO CULTURAL ESCOLA DE SAMBA PASSO DE OURO,O USO A TÍTULO PRECÁRIO E GRATUITO, DE ÁREA MUNICIPAL SITUADA NA AV. LUIS DUMONT VILARES VILA GUILHERME.;;ESCOLA DE SAMBA PASSO DE OURO/CESSAO DE AREACONCESSAO DE USO/AREA MUNICIPAL;LUIS DUMONT VILARES, AV.;;;EUSTAQUIO VITAL NOLASCO;PARTIDO COMUNISTA DO BRASIL;-23.62543;-46.73692
6878;IND;;3811;1993;AO DR. REGIONAL DA EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,O RETORNO DOS SERVIÇOS DO CORREIO PARA O BAIRRO DE VILA MEDEIROS.;;AGENCIA POSTALSERVICO POSTAL;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS - EBCT;;VILA MEDEIROS;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL;None;None
6879;IND;;3812;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE ESCADA,LOCAL:RUA ANTONIO DE MELO, BAIRRO: JD. RUSSO.;;ESCADARIA;ANTONIO JOAQUIM DE MELO, R.;AR-PR;JARDIM DO RUSSO;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.40781;-46.76246
6880;IND;;3813;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO, LOCAL: VIELA QUE LIGA AS RUAS FRANCISCO BADARÓ DO BAMBURRAL E ARUNTA, BAIRRO: JD. RUSSO.;;VIELAPAVIMENTACAO;FRANCISCO BADARO, R.BAMBURRAL, R. DOARUNTA, R.;;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.41063;-46.76243
6881;IND;;3814;1993;AO SR. PREFEITO ASSUNTO: REFORMA DA EMPG CÂNDIDO PORTINARI, LO CAL: RUA GUILHERME CORREIA DE MELO, 408, BAIRRO: VILA CAIÚBA.;;ESCOLA MUNICIPAL DE PRIMEIRO GRAUREFORMA E CONSERVACAO DE EDIFICIOS;EMPG CANDIDO PORTINARI;AR-PR;VILA CAIUBA;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.76769;-46.70896
6882;IND;;3815;1993;AO SR. PREFEITO ASSUNTO: COMPLEMENTAÇÃO DE PAVIMENTAÇÃO, LOCAL: RUA ANTONIO JOAQUIM DE MELO DO 222 AO 238, BAIRRO: JD. RUSSO.;;PAVIMENTACAO;ANTONIO JOAQUIM DE MELO, R.;AR-PR;JARDIM DO RUSSO;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.40781;-46.76246
6883;IND;;3816;1993;AO SR. PREFEITO ASSUNTO: CAPEAMENTO, LOCAL: RUA FRANCISCO BADARÓ QUE LIGA A RUA BARÃO GERALDO DE RESENDE, BAIRRO: JD. DO RUSSO.;;PAVIMENTACAO;FRANCISCO BADARO, R.;AR-PR;JARDIM DO RUSSO;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.41063;-46.76243
6884;IND;;3817;1993;AO SR. PREFEITO ASSUNTO: AMPLIAÇÃO URGENTE DO ELEVADO ARICANDUVA.;;ALARGAMENTO DE PONTESISTEMA VIARIO;FERNAO DIAS, ROD.ARICANDUVA, PTE.;AR-MG;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.52374;-46.55763
6885;IND;;3818;1993;AO SR. PREFEITO ASSUNTO: REFORMA DO FORRÔ, PARTE HIDRÁULICA E ELÉTRICA, LOCAL: EMEI IRENE FAVRET LOPES.;;REFORMA E CONSERVACAO DE EDIFICIOSESCOLA MUNICIPAL DE EDUCACAO INFANTIL;EMEI PROFA. IRENE FAVRET LOPES;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.5200299;-46.52534
6886;IND;;3819;1993;AO SR. PREFEITO ASSUNTO: REFORMA, LOCAL: EMEI IBIAPABA MARTINS.;;ESCOLA MUNICIPAL DE EDUCACAO INFANTILREFORMA E CONSERVACAO DE EDIFICIOS;EMEI IBIAPABA MARTINS;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.47719;-46.69401
6887;IND;;3820;1993;AO SR. PREFEITO ASSUNTO: REFORMA, LOCAL: EMEI OLANDVA PERES RIBEIRO.;;ESCOLA MUNICIPAL DE EDUCACAO INFANTILREFORMA E CONSERVACAO DE EDIFICIOS;EMEI PROFA. OLANDIA PERES RIBEIRO;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;-23.55264;-46.57423
6888;IND;;3821;1993;AO SR. PREFEITO ASSUNTO: REFORMA, LOCAL: EMEI ALFREDO R VIANA PIXINGUINHA.;;REFORMA E CONSERVACAO DE EDIFICIOSESCOLA MUNICIPAL DE EDUCACAO INFANTIL;EMEI ALFREDO DA ROCHA VIANA FILHO - PIXINGUINHA;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA;None;None
6889;IND;;3822;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO DO CÓRREGO IARA, NO BAIRRO DE VILA IARA.;;MELHORAMENTO URBANO/CANALIZACAO DE CORREGOCORREGO DA VILA IARA;;AR-FO;VILA IARA;ZULAIE COBRA RIBEIRO;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;;
6890;IND;;3823;1993;AO SR. PRESIDENTE DA COMPANHIA DE TRANSPORTES URBANOS, A URGENTE NECESSIDADE DE FISCALIZAÇÃO BEM COMO DE MELHORIA DAS CONDIÇÕES DOS ÔNIBUS QUE FAZEM A LINHA MONTE KEMEL ESTAÇÃO DA LUZ.;;LINHA DE ONIBUS 6247/VIACAO SAO BENTOFISCALIZACAO DE ONIBUS;;;JARDIM MONTE KEMEL;ZULAIE COBRA RIBEIRO;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;;
6891;IND;;3824;1993;AO SR. PREFEITO ASSUNTO: REFORMA DE TELA, LOCAL: PRAÇA GUILHERME RUDGE, 128, BAIRRO: BELÉM.;;BELEMTELA METALICA;GUILHERME RUDGE, MAJ., PC.;AR-MO;;VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO;-23.53732;-46.58894
6892;IND;;3825;1993;AO SR. PREFEITO ASSUNTO: RECAPEAMENTO ASFÁLTICO, LOCAL: RUA APACÊ, BAIRRO: JABAGUARA.;;JABAQUARAPAVIMENTACAO;APACE, R.;AR-VM;JARDIM ORIENTAL (AR-VM);VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO;-23.64468;-46.64756
6893;IND;;3826;1993;À SABESP SOLICITANDO A EXTENSÃO DA REDE DE ESGOTO PARA A RUA AFONSO LOPES VIEIRA CACHOEIRINHA.;;REDE DE ESGOTOSABESP;AFONSO LOPES VIEIRA, R.;AR-FO;VILA DIONISIA;HANNA GHARIB;PARTIDO PROGRESSISTA BRASILEIRO;-23.46515;-46.66596
6894;IND;;3827;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO DA RUA AFONSO VIEIRA CACHOEIRINHA.;;PAVIMENTACAO;AFONSO LOPES VIEIRA, R.;AR-FO;VILA DIONISIA;HANNA GHARIB;PARTIDO PROGRESSISTA BRASILEIRO;-23.46515;-46.66596
6895;IND;;3828;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO DA RUA RAMAL DOS MENEZES JD. MALBA.;;PAVIMENTACAO;RAMAL DOS MENESES, R.;AR-ST;JARDIM MALBA;HANNA GHARIB;PARTIDO PROGRESSISTA BRASILEIRO;-23.48585;-46.64479
6896;IND;;3829;1993;AO SR. PREFEITO ASSUNTO: COLOCAÇÃO DE 150 MS. DE TUBOS, PARA CAPTAÇÃO DE ÁGUAS PLUVIAIS, QUE CORREM NOS FUNDOS DA RUA DR. LUIZ FERREIRA DE LEMOS.;;AGUAS PLUVIAISGALERIA DE AGUAS PLUVIAIS;LUIS FERREIRA DE LEMOS, DR., R.;AR-MP;PARQUE BOTURUSSU;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL;-23.4963;-46.48696
6897;IND;;3830;1993;AO EXECUTIVO MUNICIPAL ASSUNTO: SUBSTITUIÇÃO DA PINGUELA POR UMA PONTE OU CANALIZAR O TRECHO CORRESPONDENTE LOCALIZADO NA RUA FRANCISCO VELASQUEZ, JD. CAMATRGO NOVO.;;PONTECANALIZACAO DE CORREGO;FRANCISCO VELASQUEZ, R.;AR-MP;JARDIM CAMARGO NOVO;EDER JOFRE;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;-23.50527;-46.38815
6898;IND;;3831;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO DA RUA JOÃO CARLOS HAAS SOBRINHO, NO JD. GUANHEMBU CAPELA DO SOCORRO.;;PAVIMENTACAO;JOAO CARLOS HAAS SOBRINHO, R.;AR-CS;JARDIM GUANHEMBU II;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.73215;-46.68629
6899;IND;;3832;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO DA RUA BRIGADEIRO GODINHO DOS SANTOS, NA VILA PIRITUBA.;;AR PIRITUBA/JARAGUAPAVIMENTACAO;GODINHO DOS SANTOS, BRIG., R.;;VILA PIRITUBA;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.47915;-46.74384
6900;IND;;3833;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO, NA RUA JOÃO BATISTA RITA NO JARDIM GUANHEMBU CAPELA DO SOCORRO.;;PAVIMENTACAO;JOAO BATISTA RITA, R.;AR-CS;JARDIM GUANHEMBU II;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.73199;-46.68687
6901;IND;;3834;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO, NA RUA IDALISSIO SOARES ARANHA FILHO CAPELA DO SOCORRO.;;PAVIMENTACAO;IDALISIO SOARES ARANHA FILHO, R.;AR-CS;JARDIM GUANHEMBU II;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.73124;-46.68733
6902;IND;;3835;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO, NA RUA MARIO ALVES DE SOUZA VIEIRA, NO JD. GUANHEMBU CAPELA DO SOCORRO.;;PAVIMENTACAO;MARIO ALVES DE SOUSA VIEIRA, R.;AR-CS;JARDIM GUANHEMBU II;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.73604;-46.68529
6903;IND;;3836;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO,NA RUA HUMBERTO ALBUQUERQUE CÂMARA NETO, NO JD. GUANHEMBU CAPELA DO SOCORRO.;;PAVIMENTACAO;HUMBERTO ALBUQUERQUE CAMARA NETO, R.;AR-CS;JARDIM GUANHEMBU II;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.73151;-46.68696
6904;IND;;3837;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO, NA RUA GILBERTO OLIMPIO MARIA, NO BAIRRO JD. GUANHEMBU.;;PAVIMENTACAO;GILBERTO OLIMPIO MARIA, R.;AR-CS;JARDIM GUANHEMBU II;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.73244;-46.6843
6905;IND;;3838;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO DA RUA DINAELSE SOARES SANTANA COQUEIRO, NO JD. GUANHEMBU - CAPELA DO SOCORRO.;;PAVIMENTACAO;DINAELSA SOARES SANTANA COQUEIRO, R.;AR-CS;JARDIM GUANHEMBU II;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.73095;-46.68301
6906;IND;;3839;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO, NA AV. BRASILINA VIEIRA SIMÕES, NA VILA REGINA.;;AR PIRITUBA/JARAGUAPAVIMENTACAO;BRASILINA VIEIRA SIMOES, AV.;;VILA REGINA (AR-PJ);ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.47751;-46.70831
6907;IND;;3840;1993;AO SR. PREFEITO ASSUNTO:CONTRUÇÃO DE CRECHE, NA CHÁCARA SANTO ANTONIO STO. AMARO.;;CRECHE;;AR-SA;CHACARA SANTO ANTONIO (AR;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;;
6908;IND;;3841;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO DE CÓRREGO IARA, NA RUA SÃO URBANO PIRITUBA.;;CORREGO DA VILA IARA/AR PIRITUBA/JARAGUACANALIZACAO DE CORREGO;SAO URBANO, R.;;VILA IARA;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.47164;-46.71051
6909;IND;;3842;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL, STO AMARO.;;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL;;AR-SA;CHACARA SANTO ANTONIO (AR;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;;
6910;IND;;3843;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO, NA TRAVESSA MARA REGINA, VILA SANTA CATARINA STO AMARO.;;PAVIMENTACAO;MARA REGINA, TR.;AR-VM;VILA SANTA CATARINA;ANTONIO CARLOS CARUSO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO;-23.64778;-46.65973
6911;IND;;3844;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE ABRIGO DE ÔNIBUS, NA RUA ITAMATI, SACOMÃ.;;SACOMAABRIGO DE ONIBUS;ITAMARATI, R.;AR-IP;;VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO;-23.6117;-46.59287
6912;IND;;3845;1993;AO SR. PREFEITO ASSUNTO: COLOCAÇÃO DE LOMBADAS, NA RUA AZORICA, NA MÓOCA.;;QUARTA PARADA/REDUTOR DE VELOCIDADELOMBADA;AZORICA, R.;AR-MO;;VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO;-23.54775;-46.5846
6913;IND;;3846;1993;AO SR. PREFEITO ASSUNTO: ILUMINAÇÃO FM LOGRADOURO PÚBLICO, NA PRAÇA VICENTE FALCETTA VILA CARRÃO.;;ILUMINACAO PUBLICA;VICENTE FALCETTA, PC.;AR-MO;VILA CARRAO;VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO;-23.54842;-46.53685
6914;IND;;3847;1993;AO SR. PREFEITO ASSUNTO: ÁGUA SERVIDA QUE CORRE A CÉU ABERTO,NA RUA EDUARDO MAGALHÃES, NO PARQUE JABAQUARA.;;ESGOTO;EDUARDO DE MAGALHAES, R.;AR-VM;PARQUE JABAQUARA;VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO;-23.6347;-46.65675
6915;IND;;3848;1993;AO SR. PREFEITO ASSUNTO: REMOÇÃO DE LIXO, NA RUA ITAMARATI,ALT. 162 SACOMÃ.;;COLETA DE LIXO/LIXOSACOMA;ITAMARATI, R.;AR-IP;;VICENTE BENEDITO VISCOME;PARTIDO PROGRESSISTA BRASILEIRO;-23.6117;-46.59287
6916;IND;;3849;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE ESCOLA PARA CONJ. HABI TACIONAL INÁCIO MONTEIRO, RUA REGRESSO FELIZ GUAIANAZES.;;ESCOLA MUNICIPAL;CACHOEIRA DA PEDRA, R.REGRESSO FELIZ, R.CONJUNTO HABITACIONAL INACIO MONTEIRO;AR-IQ;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.56952;-46.40267
6917;IND;;3850;1993;AO SR. PREFEITO ASSUNTO: COMPLEMENTAÇÃO DE ILUMINAÇÃO PÚBLICA, ASSUNTO: RUA JOSÉ CORREIA PICANÇO VILA FLAMENGO.;;ILUMINACAO PUBLICA;JOSE CORREIA PICANCO, R.;AR-PR;VILA FLAMENGO;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.40416;-46.74453
6918;IND;;3851;1993;AO SR. PREFEITO ASSUNTO: COMPLEMANTAÇÃO DE ILUMINAÇÃO PÚBLICA, LOCAL: RUA JOSÉ CORREIA PICANÇO.;;ILUMINACAO PUBLICA;JOSE CORREIA PICANCO, R.;AR-PR;VILA FLAMENGO;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.40416;-46.74453
6919;IND;;3852;1993;AO SR. PREFEITO ASSUNTO: INTIMAÇÃO DE PROPRIETÁRIO DE TERRENO, LOCAL: RUA JOSÉ CORREIA PICANÇO, AALT. 590 VILA FLAMENGO.;;PROPRIETARIO DE TERRENOMURO;JOSE CORREIA PICANCO, R.;AR-PR;VILA FLAMENGO;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.40416;-46.74453
6920;IND;;3853;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO, LOCAL: RUA CATORZE, DEZESSETE, QUINZE E SETE MORRO DOCE.;;PAVIMENTACAO;QUINZE, R. (JARDIM JARAGUA/AR-PR)QUATORZE, R. (JARDIM JARAGUA/AR-PR)DEZESSETE, R. (JARDIM JARAGUA/AR-PR);;JARDIM JARAGUA (AR-PR);JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;None;None
6921;IND;;3854;1993;AO SR. PREFEITO ASSUNTO: ILUMINAÇÃO PÚBLICA, NA VIELA QUE LIGA AS RUAS BADARÃO ARUNTA E BAMBURRAL - JD. RUSSO.;;ILUMINACAO PUBLICAVIELA;ARUNTA, R.BAMBURRAL, R. DO;;JARDIM DO RUSSO;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.41082;-46.76033
6922;IND;;3855;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO DA VIELA DO CÓRREGO MA TIAS QUE PASSA NO FUNDO DA RESIDÊNCIA 590, NA RUA JOSÉ CORREIA PICANÇO VILA FLAMENGO.;;CORREGO MATIAS/VIELAPAVIMENTACAO;JOSE CORREIA PICANCO, R.;;VILA FLAMENGO;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.40416;-46.74453
6923;IND;;3856;1993;AO SR. PREFEITO ASSUNTO: ACELERAR CONSTRUÇÃO DA CRECHE, LOCAL: AV. ANTONELO DA MESSINA, JD. GUAPIRA.;;CRECHE;ANTONELO DA MESSINA, AV.;AR-ST;JARDIM GUAPIRA;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.45444;-46.58948
6924;IND;;3857;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE ESCOLA DE 2O. GRAU, NA ESTRADA DE CAMPO LIMPO, ALT. 370, VILA ZILDA.;;ESCOLA MUNICIPAL DE SEGUNDO GRAUCAMPO LIMPO;CAMPO LIMPO, ESTR. DO (AR-CL);AR-CL;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-22.73154;-47.30538
6925;IND;;3858;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO, NA RUA DA GOIABEIRA SERRANA, NO JD. SÃO MARTINHO.;;PAVIMENTACAO;GOIABEIRA SERRANA, R. DA;AR-MP;JARDIM SAO MARTINHO (AR-M;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.48187;-46.41331
6926;IND;;3859;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE ESCADA, LOCAL: VIELA LO CALIZADA NA RUA MANOEL VITOR DE JESUS, ALT. 255 JD. NAKAMURA.;;VIELAESCADARIA;MANUEL VITOR DE JESUS, R.;AR-CL;JARDIM NAKAMURA;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.69821;-46.77423
6927;IND;;3860;1993;AO SR. PREFEITO ASSUNTO: PAVIMENTAÇÃO, LOCAL: RUA FAUSTINO DA COSTA SANTOS, BAIRRO: JD. STA. MARIA.;;PAVIMENTACAO;FAUSTINO DA COSTA SANTOS, R.;AR-PE;JARDIM SANTA MARIA (AR-PE;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.55099;-46.50936
6928;IND;;3861;1993;AO SR. PREFEITO ASSUNTO: GUIAS, SARGETAS E ASFALTO, NA RUAS APEREMA E CANOINHAS, TRAVESSA DA RUA TOMÉ AFONSO DE MOURA, STA. INÊS.;;PAVIMENTACAOGUIAS E SARJETAS;APEREMA, R.CANOINHAS, R.;;VILA AMELIA;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO;-23.46277;-46.6395
6929;IND;;3862;1993;AO SR. PREFEITO ASSUNTO: TAPAR BURACO, NA RUA DESEMBARGADOR DO VALE, ALT. 449, VILA POMPÉIA.;;BURACO;VALE, DES. DO, R.;AR-LA;VILA POMPEIA;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA;-23.53141;-46.68563
6930;IND;;3863;1993;AO SR. PREFEITO ASSUNTO: TAPAR BURACO, LOCAL: RUA CORONEL JOVINIANO BRANDÃO PARQUE DA MÓOCA.;;BURACO;JOVINIANO BRANDAO, CEL., R.;AR-MO;PARQUE DA MOOCA;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA;-23.57519;-46.58579
6931;IND;;3864;1993;À TELESP ASSUNTO: INSTALAÇÃO DE 1 (HUM) TELEFONE PÚBLICO EM FRENTE AO PORTÃO PRINCIPAL DO CENTRO ESPORTIVO 3 DE MAIO S/C. LTDA, NA RUA DR. ELÍSIO DE CASTRO, 165 IPIRANGA.;;CENTRO ESPORTIVO TRES DE MAIO S/C LTDA.TELEFONE PUBLICO;ELISIO DE CASTRO, DR., R.;AR-IP;VILA DOM PEDRO I;ANTONIO SAMPAIO;PARTIDO PROGRESSISTA REFORMADOR;-23.5993;-46.6124
6932;IND;;3865;1993;AO SR. SUPERINTENDENTE DO INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS PROPOSIÇÃO NO SENTIDO DE QUE SEJAM ISENTADOS DA TAXA DE LICENÇA DE PESCA AMADORA AO APOSENTADOS.;;IBAMA/ISENCAO TRIBUTARIA/PESCA AMADORISTICAAPOSENTADO;;;;DARCIO BONIFACIO ARRUDA;PARTIDO PROGRESSISTA BRASILEIRO;;
6933;IND;;3866;1993;AO SR. PREFEITO ASSUNTO: VARRIÇÃO DE RUA, LOCAL: RUA GUIRATINGA BOSQUE DA SAÚDE.;;LIMPEZA PUBLICAVARRICAO;GUIRATINGA, R.;AR-VM;CHACARA INGLESA (AR-VM);WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA;-23.60699;-46.62878
6934;IND;;3867;1993;AO SR. PRFEITO ASSUNTO: CONSTRUÇÃO DE POSTO DE SAÚDE,NO BOSQUE DA SAÚDE.;;POSTO DE SAUDEBOSQUE DA SAUDE;;AR-VM;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA;;
6935;IND;;3868;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE CRECHE, LOCAL: BOSQUE DA SAÚDE.;;BOSQUE DA SAUDECRECHE;;AR-VM;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA;;
