;Sigla da Matéria Legislativa;Ano da propositura;Número da propositura;Ano da propositura.1;Ementa (texto em linha única);Ind. Destinatário;Ind. Motivo;Ind. Endereco;Ind. Adm.Regional;Ind. Bairro;Nome;Partido (último)
3914;IND;;847;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO E INSTALAÇÃO DE VELÓRIO MU NICIPAL, LOCAL: UM DOS BAIRROS DA ZONA NORTE DA CAPITAL,PREFERENCIALMENTE NO JAÇANA.;;JACANA/ZONA NORTEVELORIO MUNICIPAL;;;;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA
3915;IND;;848;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA CRECHE, PARA À AS SOCIAÇÃO DOS MORADORES DE VILA NOSSA SENHORA APARECIDA, EM ERMELINO MATARAZZO.;;ASSOCIACAO DOS MORADORES DE VILA N. S. APARECIDACRECHE/ERMELINO MATARAZZO;;AR-MP;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3916;IND;;849;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM CENTRO DE CONVIVÊNCIA PARA À ASSOCIAÇÃO DOS MORADORES DE VILA NOSSA SRA.APARECIDA,ERMELINO MATARAZZO.;;ASSOCIACAO DOS MORADORES DE VILA N. S. APARECIDACENTRO DE CONVIVENCIA/ERMELINO MATARAZZO;;AR-MP;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3917;IND;;850;1993;AO SR. PREFEITO ASSUNTO: MELHORAR O ATENDIMENTO MÉDICO, AO HOS PITAL MUNICIPAL DE ERMELINO MATARAZZO.;;ASSISTENCIA MEDICA/HM ALIPIO CORREA NETOERMELINO MATARAZZO;;AR-MP;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3919;IND;;852;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO DE UM SACOLÃO ASSOCIAÇÃO DOS MORADORES DE VILA NOSSA SRA. APARECIDA, ERMELINO MATARAZZO.;;ASSOCIACAO DOS MORADORES DE VILA N. S. APARECIDAERMELINO MATARAZZO/SACOLAO;;AR-MP;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3920;IND;;853;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM CENTRO DE JUVENTUDE PARA À ASSOCIAÇÃO DOS MORADORES DE VILA NOSSA SRA. APARECIDA.;;ASSOCIACAO DOS MORADORES DE VILA N. S. APARECIDACENTRO DA JUVENTUDE/ERMELINO MATARAZZO;;AR-MP;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3937;IND;;870;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM CENTRO DA JUVENTUDE, PARA O JD. FANGANIELLO, EM GUAIANAZES.;;CENTRO DA JUVENTUDE;;AR-IQ;JARDIM FANGANIELLO;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3946;IND;;879;1993;AO SR. PREFEITO ASSUNTO: REABERTURA DO HOSPITAL PILOTO, DO JD. CAMPOS ITAIM PAULISTA.;;HOSPITAL;;AR-MP;JARDIM CAMPOS;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3951;IND;;884;1993;AO SR. PREFEITO ASSUNTO:IMPLANTAÇÃO DE UM SACOLÃO NO JD. CAMPOS PARA PODER ATENDER TODOS BAIRROS VIZINHOS, JD. IPÊ, JD. BARTIRA.;;ITAIM PAULISTA/SACOLAOJARDIM CAMPOS;;;JARDIM BARTIRA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3952;IND;;885;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM CENTRO DA JUVENTUDE, PARA O JD. CAMPOS, ITAIM PAULISTA.;;CENTRO DA JUVENTUDEITAIM PAULISTA;;AR-MP;JARDIM CAMPOS;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
3953;IND;;886;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM POSTO POLICIAL, PARA O JD. CAMPOS EM ITAIM PAULISTA.;;ITAIM PAULISTAPOSTO POLICIAL;;AR-MP;JARDIM CAMPOS;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4012;IND;;945;1993;SR. PREFEITO IMPLANTAÇÃO DE UMA CRECHE NO BAIRRO DE V.MEDEIROS, AR/VM-VG;;CRECHE;;AR-MG;VILA MEDEIROS;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
4016;IND;;949;1993;SR. PREFEITO REGULAMENTAÇÃO DA LEI 11.250 DE 01/10/92 NO MENOR PRAZO POSSÍVEL;;DEFICIENTE FISICO/LEI 11.250/92/PESSOA DEFICIENTEISENCAO DE TARIFAS/REGULAMENTACAO;;;;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
4068;IND;;1001;1993;SR. PREFEITO CONCESSÃO DE REDUÇÃO DE 50% DA TARIFA NOS VEÍCULOS DO SISTEMA MUNICIPAL DE TRANSPORTES COLETIVOS URBANOS;;ATLETA AMADOR/ONIBUS ESPECIAL/REDUCAO DE TARIFASONIBUS;;;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
4095;IND;;1028;1993;SR. PREFEITO IMPLANTAÇÃO DE LINHA DE ONIBUS, ENTRE O JD. SÃO LU IS E A CIDADE UNIVERSITÁRIA, JD. SÃO LUIS, AR/CL;;JARDIM SAO LUIS (AR-CL)LINHA DE ONIBUS;;;CIDADE UNIVERSITARIA;MARIO POERNER DIAS FERNANDES;DEMOCRATAS
4156;IND;;1089;1993;AO SR. PREFEITO ASSUNTO:IMPLANTAÇÃO DE UM SACOLÃO NA VILA DIVA.;;SACOLAO;;AR-MO;VILA DIVA (AR-MO);MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4158;IND;;1091;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE LOINHA DE ÔNIBUS, LOCAL: ESTAÇÃO CASA VERDE DO METRÔ, BAIRRO: BARRA FUNDA.;;CASA VERDE/LINHA DE ONIBUSESTACAO DE METRO BARRA FUNDA;;;;NELLO RODOLPHO GIONGO FILHO;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
4162;IND;;1095;1993;AO SR. PREFEITO ASSUNTO: COLOCAÇÃO DE UM POSRO DE SAÚDE MÓVEL EM ERMELINO MATARAZZO.;;ERMELINO MATARAZZOPOSTO DE SAUDE VOLANTE;;AR-MP;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4163;IND;;1096;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO DO CÔRREGO UBERABA, NA VILA PRIMAVERA SAPOPEMBA.;;CANALIZACAO DE CORREGOCORREGO TABOAO;;AR-VP;VILA PRIMAVERA (AR-VP);MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4165;IND;;1098;1993;AO SR. PREFEITO ASSUNTO:IMPLANTAÇÃO DE UM SACOLÃOPARA O JARDIM SÃO JORGE, EM STO AMARO.;;SACOLAO;;AR-SA;JARDIM SAO JORGE (AR-SA);MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4174;IND;;1107;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO DE CÓRREGO, LOCAL: ENTRE A RUA VISCOME DE BALSEMÃO E AV. ARICANDUVA, BAIRO: VILA ANTONINA.;;CANALIZACAO DE CORREGO/URBANIZACAOCORREGO RAPADURA;;AR-MO;VILA ANTONINA;EMILIO MENEGHINI;PARTIDO PROGRESSISTA BRASILEIRO
4176;IND;;1109;1993;AO SR. PREFEITO ASSUNTO: CANALIZAÇÃO, LOCAL: CÓRREGO IPIRANGUINHA, BAIRRO: VILA CRUZEIRO VILA FORMOSA.;;CANALIZACAO DE CORREGOCORREGO IPIRANGUINHA;;AR-VP;VILA CRUZEIRO (AR-VP);EMILIO MENEGHINI;PARTIDO PROGRESSISTA BRASILEIRO
4349;IND;;1282;1993;AO SR. PREFEITO ASSUNTO: ESTUDOS REFERENTE A UNIFORMIZAÇÃO DA DATA DE PAGAMENTO DO IPTU COM O VENCIMENTO NO FINAL DE CADA MÊS.;;DATA DE VENCIMENTO DE IMPOSTO/IPTUPAGAMENTO DE IMPOSTO;;;;PAULO SEITI KOBAYASHI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
4351;IND;;1284;1993;AO SR. PREFEITO ASSUNTO: SEJA CONCEDIDA ISENÇÃO DE IMPOSTOS E TAXAS MUNICIPAIS,QUE INCINDEM SOBRE AS SOCIEDADES AMIGOS DE BAIRROS.;;TRIBUTOS MUNICIPAIS/ISENCAO TRIBUTARIASOCIEDADE AMIGOS DE BAIRRO;;;;EDIVALDO ALVES ESTIMA;PARTIDO POPULAR SOCIALISTA
4355;IND;;1288;1993;AO EXECUTIVO MUNICIPAL ASSUNTO: SERVIÇO DE TERRAPLENAGEM PEDI DO PELO MOVIMENTO COMUNIDADE UNIÃO E LUTA DA CASA VERDE.;;MOVIMENTO COMUNIDADE UNIAO E LUTA DA CASA VERDECASA VERDE ALTA/TERRAPLENAGEM;;AR-FO;;EDER JOFRE;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
4357;IND;;1290;1993;AO SR. PREFEITO ASSUNTO: CRIAÇÃO DO CARGO DE VICE-DIRETOR, NA REDE DE ENSINO MUNICIPAL.;;CARGOS E FUNCOES/ENSINO MUNICIPALVICE DIRETOR;;;;EDIVALDO ALVES ESTIMA;PARTIDO POPULAR SOCIALISTA
4367;IND;;1300;1993;AO SR. PREFEITO CONSTRUÇÃO DE CRECHE NO JARDIM GRAÚNA AR-CAPE LA DO SOCORRO.;;CRECHE;;AR-CS;JARDIM GRAUNA;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
4381;IND;;1314;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE ESCOLA DE PROIMEIRO GRAU LOCAL: JD. GRAÚNA, BAIRRO: JARDIM GRAÚNA.;;ESCOLA MUNICIPAL DE PRIMEIRO GRAU;;AR-CS;JARDIM GRAUNA;DALMO PESSOA DE ALMEIDA;PART.DO MOVIMENTO DEMOCRATICO BRASILEIRO
4419;IND;;1352;1993;SR. PREFEITO CANALIZAÇÃO NO CÓRREGO DAS LARANJEIRAS EM PERUS, AR/PR;;CORREGO DAS LARANJEIRAS/PERUS (DISTRITO)CANALIZACAO DE CORREGO;;AR-PR;;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
4423;IND;;1356;1993;SR. PREFEITO IMPLANTAÇÃO DE LINHA DE ÔNIBUS COM PONTO INICIAL E FINAL NO PARQUE CRUZEIRO DO SUL, E QUE VÁ ATÉ O TERMINAL BRES SER, PASSANDO POR ERMELINO MATARAZZO E PENHA, AR/MP;;ERMELINO MATARAZZO/ESTACAO DE METRO BRESSER/PENHALINHA DE ONIBUS;;;PARQUE CRUZEIRO DO SUL (A;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
4524;IND;;1457;1993;"SR. PREFEITO / ESTUDOS VISANDO A POSSIBILIDADE DE SEREM EMITIDAS ""CARTEIRAS DE IDENTIFICACAO DO SERVIDOR APOSENTADO""";;CARTEIRA DE IDENTIFICACAO DO SERVIDOR APOSENTADOSERVIDOR APOSENTADO;;;;ANNA MARIA MARTINS SOARES;PARTIDO COMUNISTA DO BRASIL
4537;IND;;1470;1993;SR. PREFEITO IMPLANTAÇÃO DE UM SACOLÃO MUNICIPAL PARA OS MORADO RES DA V.CLARA, JABAQUARA;;SACOLAOJABAQUARA;;AR-VM;VILA CLARA (AR-VM);MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4538;IND;;1471;1993;SR. PREFEITO CONSTRUÇÃO DE UM VELÓRIO MUNICIPAL, PARA O PQ. EDU CHAVES;;VELORIO MUNICIPAL;;AR-MG;PARQUE EDU CHAVES;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4542;IND;;1475;1993;SR. PREFEITO CANALIZAÇÃO DO CORREGO PONTE RAZA, BAIRRO PONTE RA ZA;;CANALIZACAO DE CORREGO/CORREGO PONTE RASAPONTE RASA;;AR-PE;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4548;IND;;1481;1993;SR. PREFEITO IMPLANTAÇÃO DE UM SACOLÃO MUNICIPAL, PARA JD. MARI LENE, GUAIANAZES;;SACOLAOGUAIANASES;;AR-IQ;VILA MARILENA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4557;IND;;1490;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO DE UM SACOLÃO MUNICIPAL, PARA JD. SÃO JORGE, STO AMARO.;;SACOLAO;;AR-SA;JARDIM SAO JORGE (AR-SA);MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4570;IND;;1503;1993;AO SR. PREFEITO ASSUNTO: INSTALAÇÃO DE DISTRITO POLICIAL,LOCAL: BAIRRO JD. POPULAR.;;DISTRITO POLICIAL;;AR-PE;JARDIM POPULAR;ANTONIO DE PAIVA MONTEIRO Fo.;PARTIDO DA REPÚBLICA
4711;IND;;1644;1993;SR. PREFEITO LEITURA SILENCIOSA OBRIGATÓRIA PELO ESPAÇO APROXI MADO DE 10 (DEZ) MINUTOS E POSTERIORMENTE SERÁ DEBATIDO EM CLASSE O TEMA SUJEITO À LEITURA;;ESCOLA MUNICIPAL/LEITURAENSINO MUNICIPAL;;;;EDIVALDO ALVES ESTIMA;PARTIDO POPULAR SOCIALISTA
4712;IND;;1645;1993;SR. PREFEITO CANALIZAÇÃO DE CÓRREGO NO CÓRREGO UBERABA (FINAL DA RUA SANTO ADON) NO JD. COLORADO - V. FORMOSA;;CORREGO TABOAOCANALIZACAO DE CORREGO;;AR-VP;JARDIM COLORADO;EMILIO MENEGHINI;PARTIDO PROGRESSISTA BRASILEIRO
4716;IND;;1649;1993;SR. PREFEITO INCENTIVAR E AUXILIAR FINANCEIRAMENTE INSTITUIÇÕES PRIVADAS QUE ABRIGUEM MENORES CARENTES;;AUXILIO FINANCEIRO/ISENCAO TRIBUTARIAMENOR/INSTITUICAO ASSISTENCIAL/CASA DE GAROTOS;;;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4719;IND;;1652;1993;SR. PREFEITO ESTUDO SOBRE A POSSIBILIDADE DO PAGAMENTO DO ADICI ONAL DE DISTÂNCIA PARA FUNCIONÁRIOS;;GRATIFICACAO DE DIFICIL ACESSOSERVIDOR MUNICIPAL;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
4759;IND;;1692;1993;AO SR. PREFEITO ASSUNTO: ESTUDOS SOBRE A POSSIBILIDADE DO PAGA MENTO DA GRATIFICAÇÃO DE DIFÍCIL ACESSO, PARA FUNCIONÁRIOS DA U. B.S. VILA DIONISIA DIST. DE SAÚDE DE BRASILÂNDIA A.R.S. 7 - S.M.S.;;DISTRITO DE SAUDE (BRASILANDIA)/UBS VILA DIONISIASERVIDOR MUNICIPAL/GRATIFICACAO DE DIFICIL ACESSO;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
4814;IND;;1747;1993;AO SR. PREFEITO ASSUNTO: GRATIFICAÇÃO DE DIFÍCIL ACESSO, PARA FUNCIONÁRIO DA MATERNIDADE DA VILA NOVA CACHOEIRINHA.;;SERVIDOR MUNICIPAL/GRATIFICACAO DE DIFICIL ACESSOMATERNIDADE ESCOLA DE VILA NOVA CACHOEIRINHA;;;;JOSE VIVIANI FERRAZ;PARTIDO LIBERAL
4816;IND;;1749;1993;AO EXECUTIVO MUNICIPAL ASSUNTO: CONTROLE DE QUALIDADE DA ÁGUA PARA CONSUMO HUMANO NO MUNICÍPIO DE SÃO PAULO.;;AGUA POTAVELCONTROLE DE QUALIDADE;;;;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
4927;IND;;1860;1993;AO SR. PREFEITO ASSUNTO: EXECUTAR A CONCLUSÃO DA OBRA DO MERCADO MUNICIPAL DE CACHOEIRINHA.;;OBRAS PUBLICASMERCADO MUNICIPAL DE VILA NOVA CACHOEIRINHA;;AR-FO;VILA NOVA CACHOEIRINHA;JOSE COSME LOPES LIMA;PARTIDO PROGRESSISTA BRASILEIRO
4962;IND;;1895;1993;SR. PREFEITO INCLUSÃO NO CURRÍCULO DA REDE ESCOLAR DO MUNICÍPIO DE SÃO PAULO, VISITAS AO MENOS UMA VEZ POR ANO AO ZOOLÓGICO, AO INSTITUTO BUTANTÃ, AO PLANETÁRIO, AOS MUSEUS E OUTRAS ATIVIDADES CULTURAIS;;ATIVIDADE CULTURAL/CURRICULO ESCOLARENSINO MUNICIPAL/INSTITUTO BUTANTA;;;JARDIM ZOOLOGICO;EDIVALDO ALVES ESTIMA;PARTIDO POPULAR SOCIALISTA
4970;IND;;1903;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO BELENZINHO CHÁCARA TATUAPÉ.;;POSTO DE SAUDEBELENZINHO;;AR-MO;CHACARA TATUAPE;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4971;IND;;1904;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO TATUAPÉVILA GOMES CARDIM.;;TATUAPEPOSTO DE SAUDE;;AR-MO;VILA GOMES CARDIM;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4972;IND;;1905;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO ÁGUA RASA-VILA RIO BRANCO.;;POSTO DE SAUDEAGUA RASA (BAIRRO);;AR-MO;VILA RIO BRANCO (AR-MO);MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4973;IND;;1906;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO VILA PRU DENTE -PQ.DA MOOCA.;;POSTO DE SAUDE;;AR-MO;PARQUE DA MOOCA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4974;IND;;1907;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO DE VILA MATILDE-VILA GUILHERMINA.;;VILA GUILHERMINAPOSTO DE SAUDE;;AR-PE;VILA MATILDE;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4975;IND;;1908;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE -DISTRITO PENHA VILA RÉ.;;POSTO DE SAUDEPENHA;;AR-PE;VILA RE;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4976;IND;;1909;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE -DISTRITO DE VILA CURUÇA -JD.DOS IPÊS.;;POSTO DE SAUDEVILA CURUCA;;AR-MP;JARDIM DOS IPES;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4977;IND;;1910;1993;AO SR.PREFEITO -INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO ITAIM PAU LISTA-VILA ITAIM.;;POSTO DE SAUDEITAIM PAULISTA;;AR-MP;VILA ITAIM;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4978;IND;;1911;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE -DISTRITO SÃO MI GUEL PQ.PAULISTANO.;;SAO MIGUEL (DISTRITO)POSTO DE SAUDE;;AR-MP;PARQUE PAULISTANO;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4979;IND;;1912;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO SÃO MIGU EL -VILA ROSÁRIO-;;SAO MIGUEL (DISTRITO)POSTO DE SAUDE;;AR-MP;VILA ROSARIA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4980;IND;;1913;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO IGUATEMI JD.IGUATEMI.;;POSTO DE SAUDEIGUATEMI (DISTRITO);;AR-SM;JARDIM IGUATEMI;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4981;IND;;1914;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO ARICANDU VA JD.VILA FORMOSA.;;;;;;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4982;IND;;1915;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO GRAJAÚPQ.AMÉRICO.;;POSTO DE SAUDEGRAJAU (DISTRITO);;AR-CS;PARQUE AMERICA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4983;IND;;1916;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE- DISTRITO CIDADE DU TRA .;;CIDADE DUTRAPOSTO DE SAUDE;;AR-CS;CIDADE DUTRA (DISTRITO);MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4984;IND;;1917;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO CIDADE ADEMAR -CIDADE JULIA.;;POSTO DE SAUDECIDADE ADEMAR (DISTRITO);;AR-VM;CIDADE JULIA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4985;IND;;1918;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO VILA MARIANA -JD.VILA MARIANA-;;POSTO DE SAUDEVILA MARIANA (DISTRITO);;AR-VM;JARDIM VILA MARIANA;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4986;IND;;1919;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO IPIRANGA VILA DOM PEDRO I.;;POSTO DE SAUDEIPIRANGA (DISTRITO);;AR-IP;VILA DOM PEDRO I;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4987;IND;;1920;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO ITAIM BI BI CIDADE MONÇÕES.;;ITAIM BIBI (DISTRITO)POSTO DE SAUDE;;AR-SA;CIDADE MONCOES;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4988;IND;;1921;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO SAÚDE VILA AFONSO CELSO.;;VILA AFONSO CELSOPOSTO DE SAUDE;;AR-VM;VILA MARIANA (DISTRITO);MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
4989;IND;;1922;1993;AO SR.PREFEITO INSTALAÇÃO DE POSTO DE SAÚDE - DISTRITO SAÚDE MIRANDÓPOLIS..;;SAUDE (DISTRITO)/MIRANDOPOLISPOSTO DE SAUDE;;AR-VM;;MARIO MASANOBU NODA;PARTIDO TRABALHISTA BRASILEIRO
5006;IND;;1939;1993;SR. PREFEITO LIMPEZAS DE MATOS ALTOS, AOS REDORES DOS CÓRREGOS: CÓRREGO RIBEIRÃO ORATÓRIO, CÓRREGO ÁGUAS VERMELHAS;;CORREGO ORATORIO/CAPINACORREGO AGUA VERMELHA (AR-VP);;AR-VP;VILA INDUSTRIAL;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5015;IND;;1948;1993;SR. PREFEITO CANALIZAÇÃO DO CÓRREGO SÃO JOÃO, V.SANTANA DO AGRESTE, JD. CAMARGO VELHO, ITAIM PAULISTA;;CORREGO SAO JOAO/ITAIM PAULISTACANALIZACAO DE CORREGO;;;VILA SANTANA DO AGRESTE;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5017;IND;;1950;1993;SR. PREFEITO LIMPEZAS DOS CÓRREGOS: CÓRREGO DAS ÁGUAS VERMELHAS CÓRREGO RIBEIRÃO ORATÓRIO;;CORREGO AGUA VERMELHA (AR-VP)/CORREGO ORATORIOLIMPEZA DE CORREGO;;AR-VP;VILA INDUSTRIAL;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5019;IND;;1952;1993;SR. PREFEITO DESRATIZAÇÃO DOS CÓRREGOS: CÓRREGO ÁGUAS VERMELHAS CÓRREGO RIBEIRÃO ORATÓRIO;;DESRATIZACAO/CORREGO AGUA VERMELHA (AR-VP)CORREGO ORATORIO;;AR-VP;VILA INDUSTRIAL;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5028;IND;;1961;1993;SR. PREFEITO CONSTRUÇÃO DE UM CENTRO DA JUVENTUDE, PARA V.SANTANA DO AGRESTE, JD. CAMARGO VELHO, ITAIM PAULISTA;;ITAIM PAULISTACENTRO DA JUVENTUDE;;AR-MP;VILA SANTANA DO AGRESTE;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5030;IND;;1963;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA CRECHE, PARA VILA SANTANA DO AGRESTE, JD. CAMARGO VELHO, ITAIM PAULISTA.;;ITAIM PAULISTACRECHE;;AR-MP;VILA SANTANA DO AGRESTE;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5031;IND;;1964;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UMA ESCOLA MUNICIPAL DE EDUCAÇÃO INFALTIL PARA À VILA SANTANA DO AGRESTE, JD. CAMARGO VELHO, ITAIM PAULISTA.;;ITAIM PAULISTAESCOLA MUNICIPAL DE EDUCACAO INFANTIL;;AR-MP;JARDIM CAMARGO VELHO;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5039;IND;;1972;1993;AO SR. PREFEITO ASSUNTO: CONSTRUÇÃO DE UM POSTO DE SAÚDE, PARA PODER ATENDER OS MORADORES DO JD, MARILENE, EM GUAIANAZES.;;POSTO DE SAUDEGUAIANASES;;AR-IQ;VILA MARILENA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5045;IND;;1978;1993;AO SR. PREFEITO ASSUNTO: IMPLANTAÇÃO DE UM SACOLÃO MUNICIPAL, PARA PODER ATENDER OS MORADORES DO JD. AEROPORTO.;;SACOLAO;;AR-VM;JARDIM AEROPORTO;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5094;IND;;2027;1993;SR. PREFEITO ASFALTAMENTO DAS RUAS DO JD. MARILENE EM GUAIANAZES;;PAVIMENTACAOGUAIANASES;;AR-IQ;VILA MARILENA;MANOEL DE OLIVEIRA SALA;PARTIDO PROGRESSISTA BRASILEIRO
5108;IND;;2041;1993;AO SR. PREFEITO ASSUNTO: LIMPEZA E MANUTENÇÃO DE TODOS OS SEMÁFOROS DAS REGIÕES DE VILA GUILHERME, ALT. DE VILA MARIA E PARQUE NOVO MUNDO.;;MANUTENCAO DE SEMAFOROSEMAFORO;;;PARQUE NOVO MUNDO;WADIH JORGE MUTRAN;PARTIDO DEMOCRATICO TRABALHISTA
